375.168,203.031,760,428
132776518062094011,589.368,589.605,-0.517418,0.309068,-0.797971,0.532867,0.0692214,0.944561,0.320959,0.128763,0.85293,0.110832,-0.510126,-0.363777,0,0,0,1
132776518062427207,589.368,589.605,-0.561669,0.301797,-0.770357,0.540464,0.0722403,0.945432,0.317712,0.125687,0.824204,0.122797,-0.55282,-0.363256,0,0,0,1
132776518062760401,589.368,589.605,-0.604001,0.284864,-0.744338,0.547712,0.0684204,0.949028,0.307679,0.123591,0.794043,0.134909,-0.592703,-0.36355,0,0,0,1
132776518063093596,589.368,589.605,-0.639525,0.263505,-0.7222,0.553956,0.0591623,0.953506,0.295511,0.122287,0.766491,0.14626,-0.62538,-0.364601,0,0,0,1
132776518063426791,589.368,589.605,-0.669308,0.239265,-0.703406,0.559035,0.0497096,0.959028,0.278916,0.12143,0.741321,0.151714,-0.653779,-0.365614,0,0,0,1
132776518063759987,588.835,589.078,-0.696071,0.213361,-0.685538,0.563572,0.0433293,0.965568,0.25652,0.12071,0.716665,0.148852,-0.681348,-0.366291,0,0,0,1
132776518064093182,588.301,588.552,-0.717504,0.189572,-0.670262,0.566325,0.0414684,0.972172,0.23057,0.119845,0.695319,0.13764,-0.705398,-0.367452,0,0,0,1
132776518064426377,588.123,588.377,-0.735265,0.170291,-0.656039,0.567882,0.0407787,0.977284,0.207975,0.118506,0.676553,0.126164,-0.725507,-0.368811,0,0,0,1
132776518064759572,588.123,588.377,-0.749678,0.153803,-0.643683,0.568462,0.0429085,0.98187,0.184636,0.116866,0.66041,0.110798,-0.742686,-0.370353,0,0,0,1
132776518065092768,588.123,588.377,-0.760676,0.139248,-0.634022,0.568512,0.0449642,0.985678,0.162535,0.115124,0.647574,0.095128,-0.756042,-0.372179,0,0,0,1
132776518065425962,588.123,588.377,-0.769176,0.124105,-0.626871,0.568273,0.0417736,0.988627,0.144467,0.113519,0.63767,0.0849338,-0.765613,-0.374131,0,0,0,1
132776518065759158,588.123,588.377,-0.775466,0.108489,-0.622,0.567828,0.0360318,0.991126,0.12795,0.112444,0.630361,0.0768087,-0.772493,-0.376366,0,0,0,1
132776518066092353,588.123,588.377,-0.779239,0.0943395,-0.619587,0.567374,0.0313134,0.993232,0.11185,0.112249,0.625945,0.0677558,-0.776918,-0.378896,0,0,0,1
132776518066425548,588.123,588.377,-0.779299,0.0766909,-0.621942,0.567939,0.0221519,0.995234,0.0949649,0.113108,0.626261,0.0602283,-0.777284,-0.381779,0,0,0,1
132776518066758743,588.123,588.377,-0.77868,0.0527362,-0.625202,0.570613,0.0096936,0.997354,0.0720538,0.115826,0.627348,0.0500466,-0.777131,-0.384226,0,0,0,1
132776518067091938,588.123,588.377,-0.784737,0.0305782,-0.619076,0.573276,-0.0102492,0.998006,0.0622862,0.118325,0.619746,0.0552234,-0.782859,-0.38608,0,0,0,1
132776518067425134,588.123,588.377,-0.799348,0.00625855,-0.600838,0.572916,-0.0238121,0.99883,0.0420829,0.120644,0.600399,0.0479463,-0.798264,-0.385444,0,0,0,1
132776518067758328,588.123,588.377,-0.818589,0.00696681,-0.574338,0.571248,-0.0186008,0.99908,0.0386295,0.120874,0.574079,0.0423051,-0.817708,-0.38411,0,0,0,1
132776518068091524,588.123,588.377,-0.839818,0.0218488,-0.54243,0.569558,0.00138494,0.999273,0.0381054,0.118933,0.542868,0.0312506,-0.839238,-0.382265,0,0,0,1
132776518068424719,588.123,588.377,-0.856509,0.0316385,-0.515164,0.568366,0.0144606,0.999198,0.0373224,0.116864,0.515932,0.0245176,-0.856281,-0.38059,0,0,0,1
132776518068757914,588.123,588.377,-0.866984,0.0381502,-0.496876,0.567611,0.0109335,0.998282,0.0575698,0.114122,0.498219,0.0444798,-0.865912,-0.380168,0,0,0,1
132776518069091109,588.123,588.377,-0.874798,0.0318374,-0.483442,0.567181,-0.00372543,0.997367,0.0724225,0.112364,0.484475,0.0651565,-0.872377,-0.380301,0,0,0,1
132776518069424304,588.123,588.377,-0.884997,0.0179549,-0.465253,0.566693,-0.0164166,0.997432,0.069719,0.111637,0.46531,0.0693393,-0.882429,-0.380618,0,0,0,1
132776518069757500,588.123,588.377,-0.893988,0.00369176,-0.448079,0.564753,-0.0343121,0.996466,0.076667,0.111418,0.446779,0.0839142,-0.890702,-0.381056,0,0,0,1
132776518070090695,588.123,588.377,-0.906639,-0.0178829,-0.42153,0.561333,-0.053568,0.995895,0.0729649,0.112575,0.418496,0.0887336,-0.903876,-0.381318,0,0,0,1
132776518070423890,588.123,588.377,-0.919993,-0.0320605,-0.390623,0.556461,-0.0625161,0.995892,0.0654983,0.113843,0.386919,0.0846785,-0.918219,-0.380907,0,0,0,1
132776518070757085,588.123,588.377,-0.935096,-0.035626,-0.352602,0.550186,-0.0594897,0.996596,0.0570709,0.114331,0.349368,0.0743433,-0.934033,-0.379692,0,0,0,1
132776518071090281,588.123,588.377,-0.950319,-0.030392,-0.309794,0.54282,-0.050028,0.997197,0.0556354,0.113437,0.307235,0.06837,-0.949176,-0.377881,0,0,0,1
132776518071423476,588.123,588.377,-0.964255,-0.0201176,-0.264216,0.535943,-0.0358003,0.997862,0.0546723,0.111359,0.262552,0.0621774,-0.962914,-0.375952,0,0,0,1
132776518071756671,588.123,588.377,-0.975634,-0.00797979,-0.219261,0.529592,-0.0209024,0.998173,0.0566782,0.108164,0.218408,0.0598806,-0.97402,-0.373909,0,0,0,1
132776518072089866,588.123,588.377,-0.985073,0.00153038,-0.172144,0.523194,-0.00994785,0.997784,0.0657937,0.103641,0.171863,0.066524,-0.982874,-0.371085,0,0,0,1
132776518072423061,588.123,588.377,-0.991889,0.0133983,-0.126416,0.517951,0.00427764,0.997386,0.0721439,0.0986722,0.127052,0.0710178,-0.989353,-0.368108,0,0,0,1
132776518072756256,588.123,588.377,-0.996741,0.0175798,-0.0787552,0.513472,0.0111337,0.996607,0.0815504,0.0929283,0.0799219,0.0804078,-0.993555,-0.365095,0,0,0,1
132776518073089451,588.123,588.377,-0.999141,0.0254251,-0.0328129,0.510458,0.0224377,0.995833,0.0883977,0.0871759,0.0349238,0.0875854,-0.995547,-0.362743,0,0,0,1
132776518073422646,588.123,588.377,-0.999343,0.0342506,0.0120608,0.508131,0.0352325,0.994968,0.0938045,0.0806936,-0.0087871,0.0941678,-0.99552,-0.360366,0,0,0,1
132776518073755841,588.123,588.377,-0.997425,0.0510785,0.0503873,0.506931,0.0561662,0.992848,0.105357,0.0738653,-0.0446452,0.107916,-0.993159,-0.358499,0,0,0,1
132776518074089037,588.123,588.377,-0.994157,0.0620409,0.0883572,0.505787,0.0719195,0.990943,0.113408,0.0670661,-0.0805208,0.1191,-0.989614,-0.356654,0,0,0,1
132776518074422232,588.123,588.377,-0.989772,0.0712576,0.123603,0.504636,0.0868337,0.988275,0.125593,0.0603232,-0.113205,0.135041,-0.984354,-0.355455,0,0,0,1
132776518074755427,588.123,588.377,-0.984345,0.0864567,0.153601,0.503755,0.106872,0.985732,0.130051,0.0541818,-0.140166,0.14443,-0.979539,-0.354695,0,0,0,1
132776518075088622,588.123,588.377,-0.979292,0.10541,0.172854,0.503926,0.13009,0.981812,0.138287,0.0485292,-0.155133,0.15791,-0.975194,-0.355897,0,0,0,1
132776518075421818,588.123,588.377,-0.976911,0.103386,0.186978,0.505148,0.1334,0.978739,0.155808,0.0438716,-0.166894,0.177154,-0.969932,-0.359103,0,0,0,1
132776518075755012,588.123,588.377,-0.974907,0.0862038,0.205257,0.506289,0.120603,0.979482,0.161466,0.0422487,-0.187126,0.182169,-0.965299,-0.362721,0,0,0,1
132776518076088208,588.123,588.377,-0.969345,0.0630609,0.237483,0.504904,0.103237,0.981584,0.16074,0.0415806,-0.222972,0.18033,-0.958003,-0.366066,0,0,0,1
